Venue type,Media owner,Screen ID,Unit ID,Screen name,Screen latitude,Screen longitude,Screen width (px),Screen height (px),Physical screen count,Dimensions (W x H),Aspect ratio,Orientation,Site name,Site location (city),Site region (state),Spot length,Allowed languages,Allow Image,Allow Video,Zip code,Country
Transit > Subway,Moove Media SG,829350906,19936183,Dhoby Ghaut Wonderwall,1.298943,103.845501,1216,800,1,1216 x 800,1.52,Landscape,Dhoby Ghaut Wonderwall,Dhoby Ghaut,Central Region,15,All / Universal,1,1,238826,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_5012,21198308,SA_BST_C_TF_5012_Eu Tong Sen St._Before Pearl's Hill Terr,1.28147,103.84082,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5012_C,SA_BST_5012_C,People'S Park,10,All / Universal,1,0,59820,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_5019,21198309,SA_BST_A_TF_5019_New Bridge Road_After Duxton Plain Park,1.28123,103.84111,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5019_A,SA_BST_5019_A,Chinatown,10,All / Universal,1,0,88757,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_5039,21198310,SA_BST_A_TF_5039_New Bridge Road_New Bridge Centre,1.2829,103.84251,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5039_A,SA_BST_5039_A,Chinatown,10,All / Universal,1,0,50336,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_6069,21198313,SA_BST_A_TF_6069_Outram Road_After Furama RiverFront,1.2863,103.83498,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_6069_A,SA_BST_6069_A,Pearl'S Hill,10,All / Universal,1,0,169051,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_1019,21198317,SA_BST_A_TF_1019_Victoria Street_Bras Basah Complex,1.29699,103.85302,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_1019_A,SA_BST_1019_A,Bugis,10,All / Universal,1,0,188899,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_1029,21198318,SA_BST_A_TF_1029_North Bridge Road_Opposite National Library,1.2968,103.85447,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_1029_A,SA_BST_1029_A,Bugis,10,All / Universal,1,0,188726,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_5199,21198322,SA_BST_C-Parallel_TF_5199_South Bridge Road Road_Opposite Hong Lim Complex,1.28451,103.84669,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5199_C-Parallel,SA_BST_5199_C-Parallel,China Square,10,All / Universal,1,0,48421,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D-Parallel_PF_5199,21198323,SA_BST_D-Parallel_PF_5199_South Bridge Road Road_Opposite Hong Lim Complex,1.28451,103.84668,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5199_D-Parallel,SA_BST_5199_D-Parallel,China Square,10,All / Universal,1,1,48421,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_4121,21198324,SA_BST_C_TF_4121_Stamford Road_SMU,1.29615,103.84964,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4121_C,SA_BST_4121_C,Bras Basah,10,All / Universal,1,0,178900,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_8079,21198325,SA_BST_A_TF_8079_Sch of the Arts_Prinsep St,1.29911,103.84902,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8079_A,SA_BST_8079_A,Dhoby Ghaut,10,All / Universal,1,0,227968,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_8041,21198328,SA_BST_C_TF_8041_Orchard Road_YMCA,1.29806,103.84784,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8041_C,SA_BST_8041_C,Bras Basah,10,All / Universal,1,0,238824,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_8031,21198329,SA_BST_A_TF_8031_Penang Road_Dhoby Ghaut Station Exit B,1.29839,103.84524,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8031_A,SA_BST_8031_A,Dhoby Ghaut,10,All / Universal,1,0,238459,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_8121,21198330,SA_BST_A_TF_8121_Somerset Road_Somerset MRT Station,1.30028,103.83883,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8121_A,SA_BST_8121_A,Somerset,10,All / Universal,1,0,238162,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_8121,21198331,SA_BST_B_PF_8121_Somerset Road_Somerset MRT Station,1.30028,103.83882,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8121_B,SA_BST_8121_B,Somerset,10,All / Universal,1,1,238162,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9059,21198333,SA_BST_A_TF_9059_Grange Road_Somerset Youth Park,1.30048,103.83625,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9059_A,SA_BST_9059_A,Somerset,10,All / Universal,1,0,238166,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_9059,21198334,SA_BST_B_PF_9059_Grange Road_Somerset Youth Park,1.30048,103.83624,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9059_B,SA_BST_9059_B,Somerset,10,All / Universal,1,1,238166,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_9011,21198335,SA_BST_C_TF_9011_Orchard Turn_Opposite Ngee Ann City,1.30211,103.83432,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9011_C,SA_BST_9011_C,Boulevard,10,All / Universal,1,0,238873,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9191,21198337,SA_BST_A_TF_9191_Tomlison Road_After Cuscaden Road,1.30488,103.8255,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9191_A,SA_BST_9191_A,Tanglin,10,All / Universal,1,0,247912,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A-Parallel_TF_4029,21198338,SA_BST_A_TF_4029_Bencoolen Street_Bencoolen MRT Station Exit A,1.29972,103.85111,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4029_A-Parallel,SA_BST_4029_A-Parallel,Victoria,10,All / Universal,1,0,189655,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_3041,21198342,SA_BST_A_TF_3041_Cross Street_Telok Ayer Station Exit A,1.28197,103.84873,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3041_A,SA_BST_3041_A,Chinatown,10,All / Universal,1,0,48416,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_3041,21198343,SA_BST_B_PF_3041_Cross Street_Telok Ayer Station Exit A,1.28197,103.84872,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3041_B,SA_BST_3041_B,Chinatown,10,All / Universal,1,1,48416,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_13079,21198345,SA_BST_A_TF_13079_River Valley Road_Great World Station Exit 4,1.29615,103.83253,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_13079_A,SA_BST_13079_A,Robertson Quay,10,All / Universal,1,0,239471,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_6169,21198346,SA_BST_C_TF_6169_River Pl Condo_Havelock Rd,1.28937,103.83998,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_6169_C,SA_BST_6169_C,Robertson Quay,10,All / Universal,1,0,169660,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_6129,21198347,SA_BST_C_TF_6129_Kim Seng Road_Grand Copthorne Hotel,1.29074,103.83446,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_6129_C,SA_BST_6129_C,Robertson Quay,10,All / Universal,1,0,239497,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_5022,21198356,SA_BST_A_TF_5022_Eu Tong Sen Street_After Chinatown MRT Station Exit D,1.28573,103.8444,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5022_A,SA_BST_5022_A,Pearl'S Hill,10,All / Universal,1,0,58357,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_5022,21198357,SA_BST_B_PF_5022_Eu Tong Sen Street_After Chinatown MRT Station Exit D,1.28573,103.84439,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5022_B,SA_BST_5022_B,Pearl'S Hill,10,All / Universal,1,1,58357,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_5049,21198396,SA_BST_C_TF_5049_New Bridge Road_Chinatown Point,1.28531,103.84455,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5049_C,SA_BST_5049_C,China Square,10,All / Universal,1,0,59413,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D_PF_5049,21198397,SA_BST_D_PF_5049_New Bridge Road_Chinatown Point,1.28531,103.84454,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5049_D,SA_BST_5049_D,China Square,10,All / Universal,1,1,59413,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_40091,21198404,SA_BST_A_TF_40091_Bukit Timah Rd_Bef Lewis Rd,1.32101,103.82353,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_40091_A,SA_BST_40091_A,Nassim,10,All / Universal,1,0,259739,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_1012,21198430,SA_BST_C_TF_1012_Victoria St_Hotel Grand Pacific,1.29684,103.85253,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_1012_C-Parallel,SA_BST_1012_C-Parallel,Victoria,10,All / Universal,1,0,188016,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_1013,21198431,SA_BST_C_TF_1013_Victoria St_St. Joseph's Ch,1.2977,103.85322,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_1013_C,SA_BST_1013_C,Victoria,10,All / Universal,1,0,188063,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_6161,21198432,SA_BST_A_TF_6161_Havelock Rd_Blk 2,1.28899,103.84005,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_6161_A,SA_BST_6161_A,Pearl'S Hill,10,All / Universal,1,0,163002,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_4251,21198437,SA_BST_C_TF_4251_Nth Boat Quay_Opp High St Ctr,1.28975,103.84886,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4251_C,SA_BST_4251_C,City Hall,10,All / Universal,1,0,179094,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_2111,21198441,SA_BST_C_TF_2111_Esplanade Dr_Esplanade Bridge,1.29095,103.85453,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_2111_C,SA_BST_2111_C,City Hall,10,All / Universal,1,0,179682,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_6171,21198447,SA_BST_C_TF_6171_Upp Cross St_Opp State Ct,1.28607,103.84247,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_6171_C-Parallel,SA_BST_6171_C-Parallel,Pearl'S Hill,10,All / Universal,1,0,50034,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_4179,21198448,SA_BST_C-Parallel_TF_4179_Bras Basah Rd_Aft Bras Basah Stn Exit A,1.29647,103.85147,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4179_C-Parallel,SA_BST_4179_C-Parallel,Bras Basah,10,All / Universal,1,0,189557,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9048,21325540,SA_BST_A_TF_9048_Orchard Rd_Orchard Stn/Lucky Plaza,1.30389,103.8341,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9048_A,SA_BST_9048_A,Boulevard,10,All / Universal,1,0,238863,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_9048,21325541,SA_BST_B_PF_9048_Orchard Rd_Orchard Stn/Lucky Plaza,1.30389,103.8341,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9048_B,SA_BST_9048_B,Boulevard,10,All / Universal,1,0,238863,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_9048,21325542,SA_BST_C_TF_9048_Orchard Rd_Orchard Stn/Lucky Plaza,1.30389,103.8341,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9048_C,SA_BST_9048_C,Boulevard,10,All / Universal,1,0,238863,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D_PF_9048,21325543,SA_BST_D_PF_9048_Orchard Rd_Orchard Stn/Lucky Plaza,1.30389,103.8341,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9048_D,SA_BST_9048_D,Boulevard,10,All / Universal,1,0,238863,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9037,21325544,SA_BST_A_TF_9037_Orchard Rd_Bef Cairnhill Rd,1.30234,103.83691,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9037_A,SA_BST_9037_A,Somerset,10,All / Universal,1,0,238897,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_9037,21325545,SA_BST_B_PF_9037_Orchard Rd_Bef Cairnhill Rd,1.30234,103.83691,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9037_B,SA_BST_9037_B,Somerset,10,All / Universal,1,0,238897,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_9037,21325546,SA_BST_C_TF_9037_Orchard Rd_Bef Cairnhill Rd,1.30234,103.83691,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9037_C,SA_BST_9037_C,Somerset,10,All / Universal,1,0,238897,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D_PF_9037,21325547,SA_BST_D_PF_9037_Orchard Rd_Bef Cairnhill Rd,1.30234,103.83691,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9037_D,SA_BST_9037_D,Somerset,10,All / Universal,1,0,238897,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9169,21325548,SA_BST_A_TF_9169_Orchard Rd_Delfi Orchard,1.30703,103.82839,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9169_A,SA_BST_9169_A,Boulevard,10,All / Universal,1,0,238876,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_9169,21325549,SA_BST_C_TF_9169_Orchard Rd_Delfi Orchard,1.30703,103.82839,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9169_C,SA_BST_9169_C,Boulevard,10,All / Universal,1,0,238876,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D_PF_9169,21325550,SA_BST_D_PF_9169_Orchard Rd_Delfi Orchard,1.30703,103.82839,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9169_D,SA_BST_9169_D,Boulevard,10,All / Universal,1,0,238876,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9038,21325551,SA_BST_A_TF_9038_Orchard Rd_Opp Somerset Stn,1.30154,103.83858,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9038_A,SA_BST_9038_A,Somerset,10,All / Universal,1,0,238852,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_9038,21325552,SA_BST_B_PF_9038_Orchard Rd_Opp Somerset Stn,1.30154,103.83858,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9038_B,SA_BST_9038_B,Somerset,10,All / Universal,1,0,238852,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_9038,21325553,SA_BST_C_TF_9038_Orchard Rd_Opp Somerset Stn,1.30154,103.83858,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9038_C,SA_BST_9038_C,Somerset,10,All / Universal,1,0,238852,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D_PF_9038,21325554,SA_BST_D_PF_9038_Orchard Rd_Opp Somerset Stn,1.30154,103.83858,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9038_D,SA_BST_9038_D,Somerset,10,All / Universal,1,0,238852,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9179,21325555,SA_BST_A_TF_9179_Orchard Rd_Royal Thai Embassy,1.30592,103.83043,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9179_A,SA_BST_9179_A,Boulevard,10,All / Universal,1,0,238903,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_9179,21325556,SA_BST_B_PF_9179_Orchard Rd_Royal Thai Embassy,1.30592,103.83043,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9179_B,SA_BST_9179_B,Boulevard,10,All / Universal,1,0,238903,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_9179,21325557,SA_BST_C_TF_9179_Orchard Rd_Royal Thai Embassy,1.30592,103.83043,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9179_C,SA_BST_9179_C,Boulevard,10,All / Universal,1,0,238903,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D_PF_9179,21325558,SA_BST_D_PF_9179_Orchard Rd_Royal Thai Embassy,1.30592,103.83043,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9179_D,SA_BST_9179_D,Boulevard,10,All / Universal,1,0,238903,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9212,21325563,SA_BST_A_TF_9212_Scotts Rd_Royal Plaza On Scotts,1.30699,103.83263,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9212_A,SA_BST_9212_A,Boulevard,10,All / Universal,1,0,228220,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_9212,21325564,SA_BST_C_TF_9212_Scotts Rd_Royal Plaza On Scotts,1.30699,103.83263,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9212_C,SA_BST_9212_C,Boulevard,10,All / Universal,1,0,228220,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D_PF_9212,21325565,SA_BST_D_PF_9212_Scotts Rd_Royal Plaza On Scotts,1.30699,103.83263,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9212_D,SA_BST_9212_D,Boulevard,10,All / Universal,1,0,228220,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_8137,21325566,SA_BST_A_TF_8137_Orchard Rd_Orchard Plaza,1.30074,103.841,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8137_A,SA_BST_8137_A,Somerset,10,All / Universal,1,0,238841,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_8137,21325567,SA_BST_C_TF_8137_Orchard Rd_Orchard Plaza,1.30074,103.841,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8137_C,SA_BST_8137_C,Somerset,10,All / Universal,1,0,238841,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9159,21325568,SA_BST_A_TF_9159_Tanglin Rd_Aft Tomlinson Rd,1.3061,103.82578,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9159_A,SA_BST_9159_A,Nassim,10,All / Universal,1,0,258371,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_9159,21325569,SA_BST_C_TF_9159_Tanglin Rd_Aft Tomlinson Rd,1.3061,103.82578,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9159_C,SA_BST_9159_C,Nassim,10,All / Universal,1,0,258371,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9219,21325572,SA_BST_A_TF_9219_Scotts Rd_Far East Plaza,1.30732,103.83319,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9219_A,SA_BST_9219_A,Boulevard,10,All / Universal,1,0,228213,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_9219,21325573,SA_BST_B_PF_9219_Scotts Rd_Far East Plaza,1.30732,103.83319,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9219_B,SA_BST_9219_B,Boulevard,10,All / Universal,1,0,228213,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_9219,21325574,SA_BST_C_TF_9219_Scotts Rd_Far East Plaza,1.30732,103.83319,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9219_C,SA_BST_9219_C,Boulevard,10,All / Universal,1,0,228213,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D_PF_9219,21325575,SA_BST_D_PF_9219_Scotts Rd_Far East Plaza,1.30732,103.83319,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9219_D,SA_BST_9219_D,Boulevard,10,All / Universal,1,0,228213,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9047,21325586,SA_BST_A_TF_9047_Orchard Rd_Orchard Stn/Tang Plaza,1.30455,103.83284,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9047_A,SA_BST_9047_A,Boulevard,10,All / Universal,1,0,238865,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_9047,21325587,SA_BST_B_PF_9047_Orchard Rd_Orchard Stn/Tang Plaza,1.30455,103.83284,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9047_B,SA_BST_9047_B,Boulevard,10,All / Universal,1,0,238865,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_4149,21325608,SA_BST_C-Parallel_TF_4149_Hill St_Grand Pk City Hall,1.29276,103.84983,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4149_C-Parallel,SA_BST_4149_C-Parallel,City Hall,10,All / Universal,1,0,179809,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_4142,21325610,SA_BST_C-Parallel_TF_4142_Hill St_Armenian Ch,1.29316,103.8497,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4142_C-Parallel,SA_BST_4142_C-Parallel,Bras Basah,10,All / Universal,1,0,179366,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_4249,21325615,SA_BST_A_TF_4249_North Bridge Rd_Opp The Treasury,1.29053,103.85036,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4249_A,SA_BST_4249_A,City Hall,10,All / Universal,1,0,178879,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_4249,21325616,SA_BST_B_PF_4249_North Bridge Rd_Opp The Treasury,1.29053,103.85036,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4249_B,SA_BST_4249_B,City Hall,10,All / Universal,1,0,178879,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_4159,21325621,SA_BST_C-Parallel_TF_4159_Victoria St_Aft Chijmes,1.29488,103.85108,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4159_C-Parallel,SA_BST_4159_C-Parallel,City Hall,10,All / Universal,1,0,187995,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_4229,21325645,SA_BST_A_TF_4229_Hill St_High St Ctr,1.29044,103.84876,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4229_A,SA_BST_4229_A,City Hall,10,All / Universal,1,0,179094,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_4143,21359259,SA_BST_A_TF_4143_Hill St_Stamford Ct,1.29408,103.85017,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4143_A,SA_BST_4143_A,Bras Basah,10,All / Universal,1,0,178892,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_8019,21359287,SA_BST_A_TF_8019_Clemenceau Ave_Aft Haw Par Glass Twr,1.29624,103.84409,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8019_A,SA_BST_8019_A,Fort Canning,10,All / Universal,1,0,238709,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A-Parallel_TF_4339,21359290,SA_BST_A-Parallel_TF_4339_River Valley Road_Fort Canning Stn Exit B,1.29257,103.8446,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4339_A-Parallel,SA_BST_4339_A-Parallel,Fort Canning,10,All / Universal,1,0,179037,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_8058,21359322,SA_BST_C-Parallel_TF_8058_Orchard Rd_Aft Dhoby Ghaut Stn,1.29902,103.8463,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8058_C-Parallel,SA_BST_8058_C-Parallel,Dhoby Ghaut,10,All / Universal,1,0,238836,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_8057,21379819,SA_BST_C_TF_8057_Orchard Rd_Dhoby Ghaut Stn,1.29935,103.84527,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8057_C,SA_BST_8057_C,Dhoby Ghaut,10,All / Universal,1,0,238890,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D_PF_8057,21379821,SA_BST_D_PF_8057_Orchard Rd_Dhoby Ghaut Stn,1.29935,103.84527,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8057_D,SA_BST_8057_D,Dhoby Ghaut,10,All / Universal,1,1,238890,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_5012,21198308,SA_BST_C_TF_5012_Eu Tong Sen St._Before Pearl's Hill Terr,1.28147,103.84082,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5012_C,SA_BST_5012_C,People'S Park,10,All / Universal,1,0,59820,SG Breakdown B1
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_5019,21198309,SA_BST_A_TF_5019_New Bridge Road_After Duxton Plain Park,1.28123,103.84111,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5019_A,SA_BST_5019_A,Chinatown,10,All / Universal,1,0,88757,SG Breakdown B1
